timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
399242014975,0,-2,19,-13,3,0,-7,-1
399242014975,0,-1,20,5,-3,-6,-4,-3
399242022604,-1,0,-38,-24,-7,-2,0,-4
399242022604,-1,7,51,26,0,-3,-3,2
399242038305,-1,-10,-24,-11,-1,2,1,-1
399242038305,-5,-11,24,-37,3,-4,-5,-3
399242038943,-4,-5,-26,37,0,1,6,-1
399242038943,2,-7,-43,-22,-10,-2,-2,0
399242053950,2,5,-31,-1,1,-2,-3,-1
399242053950,-3,-4,20,21,2,-3,-6,-4
399242059989,-3,2,9,6,-2,-5,-6,-4
399242059989,-3,-5,-15,-20,-3,1,6,1
399242074972,-3,-3,-8,-14,-3,8,-4,-5
399242074972,2,0,12,17,-2,-2,4,4
399242082446,0,2,-23,-6,7,9,7,1
399242082446,-1,-2,-42,-24,-7,-5,-2,-4
399242098208,-4,5,55,22,-5,-5,-6,-3
399242098208,-3,-18,-82,-3,-9,2,-2,-6
399242098946,0,-9,29,-18,0,2,2,1
399242098946,3,4,-9,-26,-2,-3,-6,0
399242122122,-7,-15,-5,2,0,-1,4,-4
399242122122,1,-9,-15,-8,-2,1,-1,4
399242123001,-3,-10,-49,-5,0,-2,1,2
399242123001,4,14,79,-23,-4,-6,-19,-1
399242135064,-6,-11,-42,-4,-3,5,15,-6
399242135064,-5,6,38,21,6,-7,-19,3
399242142605,-1,-3,-4,-30,-4,0,-2,0
399242142605,0,5,14,30,9,19,21,5
399242158287,4,12,8,-3,-3,-7,-3,1
399242158287,1,-3,-25,0,2,-1,0,2
399242158978,-2,5,27,-5,-3,-5,-3,-2
399242158978,-6,9,-7,22,-5,-10,-16,-2
399242173989,-1,3,10,-1,-5,0,6,-4
399242173989,0,1,-27,-23,-2,-4,1,-3
399242180036,-2,-32,25,44,-1,-12,-10,-1
399242180036,1,14,-11,11,6,3,-1,-2
399242195062,-1,2,-6,-5,-2,2,6,4
399242195062,-2,5,32,8,-4,-2,0,-4
399242202628,-1,0,-9,-19,-5,0,4,1
399242202628,-1,-8,7,-10,3,-4,1,0
399242218229,-1,6,13,16,1,-2,-8,-1
399242218229,1,-4,-20,-19,-6,-5,1,-6
399242219009,0,10,-4,-6,12,9,-6,-4
399242219009,-1,-8,-24,26,-3,-1,2,0
399242243560,4,9,82,-8,4,2,-2,5
399242243560,-5,8,-16,25,5,-7,-7,-5
399242244510,3,2,13,0,-9,-6,-4,0
399242244510,0,-7,-52,-16,9,11,6,4
399242256468,-4,-12,-24,-15,0,7,10,1
399242256468,-2,-7,-13,-17,-8,-9,-2,-1
399242270730,1,3,-16,11,0,3,-2,0
399242270730,-2,-6,25,15,-5,-14,-8,-2
399242278284,3,-6,-47,-32,-7,-7,-8,-1
399242278284,-3,-7,0,52,1,2,0,0
399242279051,-2,4,14,-10,-1,-4,0,-3
399242279051,2,5,26,-14,-1,1,6,-2
399242292599,-4,1,-30,-2,-1,-7,-8,-4
399242292599,5,-8,-16,-16,-3,3,4,-2
399242308338,1,9,33,18,2,3,7,2
399242308338,-5,-19,2,4,-2,0,0,-3
399242315095,3,-2,13,-5,-1,-2,-3,2
399242315095,0,3,-9,-30,-7,-9,-5,-1
399242322628,5,6,-4,-1,12,19,16,9
399242322628,-4,-7,-1,24,12,-3,-4,-2
399242337641,-1,-1,5,-13,-3,-4,-1,-2
399242337641,1,-7,26,29,-3,6,7,3
399242345747,-3,-2,-22,-14,-13,-8,-2,-2
399242345747,1,-2,-24,-19,-5,-1,3,4
399242352673,-4,-1,4,16,1,-4,-12,-5
399242352673,2,-4,-6,-17,13,17,16,7
399242360146,-2,-5,18,-13,-2,-7,-9,-4
399242360146,0,5,9,8,-1,4,2,-1
399242374917,1,0,53,30,-2,-2,9,0
399242374917,-5,-20,-88,-51,-4,2,3,-2
399242382453,2,-3,-15,-3,-4,-3,-4,-1
399242382453,-2,-9,-18,-2,-2,-6,-8,-5
399242407892,2,7,2,9,-2,3,-1,3
399242407892,2,10,19,-8,5,-1,1,-8
399242408661,-4,-14,-21,0,4,3,3,2
399242408661,2,11,31,-6,-1,-4,3,-2
399242412554,-5,-20,-54,-7,-8,-3,-1,-3
399242412554,-3,9,39,37,0,-7,-8,-5
399242420023,-3,-1,11,-7,-2,-3,-1,-1
399242420023,2,8,18,2,-3,2,1,0
399242435164,2,-3,-14,-22,5,2,2,1
399242435164,-3,-10,5,-13,-7,-5,-2,-1
399242458976,0,9,29,17,-2,3,0,-5
399242458976,-3,-15,-29,8,4,-1,0,0
399242460487,-4,9,2,28,0,-8,-6,-4
399242460487,-1,-11,20,1,-4,6,8,0
399242465835,-3,-9,-45,-18,-5,-4,-2,1
399242465835,4,0,-15,-5,-5,-4,1,0
399242472565,-1,6,14,3,-2,0,-1,-4
399242472565,-1,-12,-21,-17,-5,-4,-4,-3
399242480136,-4,-11,17,36,3,-11,-20,-9
399242480136,5,2,-36,-53,-10,-3,4,3
399242495082,3,27,23,22,2,16,22,5
399242495082,-10,-22,33,3,0,-4,-8,-3
399242502444,1,-5,5,5,2,0,5,1
399242502444,-4,-13,-51,-31,-5,-5,-11,-8
399242519105,0,6,-18,-9,0,-9,-10,-1
399242519105,-1,12,2,24,5,3,0,-4
399242525055,0,12,-16,-6,-3,0,2,-2
399242525055,-3,-2,24,3,0,0,0,-1
399242540766,1,-17,11,-13,2,1,3,2
399242540766,3,9,-12,-3,2,-2,-3,2
399242541414,-1,-11,-6,-10,2,1,10,2
399242541414,-1,7,-21,-14,-10,-4,-4,-1
399242554970,-3,-3,25,39,1,-8,-11,-3
399242554970,1,9,-6,-29,1,-1,-2,1
399242562612,-2,4,-26,-17,0,-1,1,-1
399242562612,-7,-3,81,55,-4,-4,-3,-7
399242577435,-4,-14,-52,-14,2,0,-2,0
399242577435,0,4,7,6,2,1,0,-3
399242585839,0,2,16,-1,-7,-8,-12,-5
399242585839,-2,2,-14,-10,4,7,9,13
399242600753,-2,-7,29,-4,2,3,-1,-2
399242600753,-6,-3,4,15,-3,-5,-7,-6
399242601434,-1,-4,-64,-18,5,3,2,2
399242601434,-2,0,1,3,-5,-5,-9,-4
399242615084,3,1,-6,-12,5,2,0,1
399242615084,3,6,2,-14,-2,4,4,6
399242622486,-1,2,20,17,-3,-7,-1,-2
399242622486,-4,-5,-26,-8,4,6,-2,-3
399242646353,2,-2,2,-7,7,-1,-3,0
399242646353,2,10,34,12,3,-2,1,3
399242647300,-2,-16,-23,-18,-10,0,5,-1
399242647300,1,-3,30,11,6,1,0,5
399242661255,1,11,-8,31,-3,-1,-3,-2
399242661255,-1,-9,-10,5,-6,-9,-3,2
399242662019,3,5,37,9,0,3,10,0
399242662019,-4,-8,-34,-26,-6,-5,-33,-25
399242675023,-1,-2,4,2,3,5,3,6
399242675023,3,-5,20,-5,6,3,0,0
399242682602,2,11,-5,9,2,-3,-5,5
399242682602,-10,-4,-23,-4,-3,0,16,1
399242697572,-3,-5,-2,-7,-6,7,5,-5
399242697572,2,-1,-3,14,0,3,-4,0
399242705755,1,-2,6,-8,-1,1,4,-1
399242705755,1,4,-2,4,1,-3,0,1
399242720712,-1,1,6,-13,-5,-5,5,-4
399242720712,-4,-13,-27,-18,-4,-3,-1,-4
399242721345,3,15,66,24,4,-1,-8,-1
399242721345,-1,-9,-61,-14,1,6,14,1
399242735045,2,-2,37,4,2,-7,-9,9
399242735045,0,-6,-15,0,-6,1,-2,-4
399242742581,-5,-1,9,-3,-3,-5,-9,-8
399242742581,3,-1,6,-6,-1,-2,-1,1
399242757551,1,0,17,4,-3,3,3,-2
399242757551,-6,2,-21,-11,3,-12,-12,-8
399242765801,-3,-10,-15,-14,-1,5,0,1
399242765801,1,9,47,17,1,5,10,4
399242780715,-9,-23,-89,-17,-2,-4,-7,-10
399242780715,4,7,40,16,-2,-2,-3,-1
399242781503,0,-7,-8,-6,0,2,7,3
399242781503,1,-3,12,-2,-2,-1,0,-1
399242795068,-1,-4,11,-12,-6,-2,-5,-3
399242795068,1,4,-5,-2,-1,1,4,3
399242802671,-5,-9,-17,-15,-9,-8,-6,-5
399242802671,2,-5,-30,-33,5,-5,-12,0
399242818933,-5,-4,63,35,0,-3,24,-1
399242818933,-2,-1,-20,13,5,10,8,3
399242825945,2,2,44,5,-1,2,0,-1
399242825945,-1,-3,-27,-9,-5,-2,-2,-2
399242841456,0,0,-4,-20,-6,-8,-11,-4
399242841456,1,0,13,-3,-1,1,1,0
399242842013,0,2,7,12,-1,0,1,-3
399242842013,1,2,12,9,-4,-2,-1,0
399242854965,2,0,-4,-17,4,-5,-10,-1
399242854965,-3,8,11,11,-8,4,9,0
399242870858,0,-2,-28,29,12,9,2,4
399242870858,-2,0,36,12,3,-1,-1,-2
399242877496,0,-2,-17,8,2,0,-4,1
399242877496,2,-11,-18,-16,-3,1,2,3
399242885368,-4,1,-4,-15,-2,-7,-5,-3
399242885368,0,4,3,4,-2,5,5,2
399242900811,0,-2,4,2,-3,-1,-2,-2
399242900811,0,0,7,-1,-2,-1,-2,0
399242901554,-5,-5,-11,-5,0,-5,-10,-6
399242901554,0,-2,19,10,-4,-6,11,-1
399242923137,5,1,-17,-44,13,13,0,9
399242923137,-4,7,-25,51,4,-2,-1,-2
399242924040,-4,-31,-56,-73,-13,-2,7,3
399242924040,-2,11,33,44,1,-1,-4,-2
399242937562,1,0,-19,-1,-4,-2,-6,-3
399242937562,2,-3,-1,-33,0,-2,-2,-3
399242945798,1,0,3,13,2,-2,-2,-2
399242945798,-3,-2,2,1,-8,-4,-6,-4
399242968959,4,8,6,6,10,9,10,9
399242968959,-5,5,19,4,0,-4,-5,-4
399242969602,-3,4,19,16,-7,-4,-3,-4
399242969602,4,-8,-1,-11,-3,-4,-1,0
399242974985,-13,12,-7,4,-8,-4,-4,-4
399242974985,1,-1,3,-3,3,-3,-2,3
399242982691,1,2,-8,8,6,0,-5,-4
399242982691,3,1,7,6,5,5,5,6
399242997608,-3,-9,-6,-3,-8,-9,-7,-9
399242997608,-2,-11,-11,-18,-6,3,2,0
399243013281,-1,7,26,19,-1,0,3,1
399243013281,-1,-2,-18,-17,-6,-1,-5,-6
399243020832,-1,-5,-3,2,-5,-4,-8,-2
399243020832,-3,-9,-26,-14,0,3,2,-2
399243021441,5,9,9,10,6,4,2,1
399243021441,-1,-1,0,-4,-1,2,4,4
399243034965,0,-11,-5,-36,-5,-3,2,-1
399243034965,1,18,28,48,11,1,-2,-3
399243042580,0,-2,-14,0,-1,1,2,1
399243042580,1,-2,0,-12,-3,-1,-3,-2
399243057679,1,1,22,4,12,0,0,-1
399243057679,-1,-1,6,-11,-5,-3,-4,0
399243065768,1,1,-26,-5,3,2,2,0
399243065768,-4,0,2,7,-7,-11,-17,-5
399243080566,1,0,-4,13,-5,2,8,3
399243080566,-1,-13,3,-2,0,-2,-6,-4
399243104594,-3,-2,-7,-10,-1,7,12,-7
399243104594,-6,6,24,9,1,-1,-6,4
399243106018,1,-4,-3,22,4,-1,-4,0
399243106018,3,-2,13,-10,-2,-3,0,-1
399243106941,-2,-7,-12,-7,-5,-5,-4,1
399243106941,-2,-8,-15,-6,1,1,3,-2
399243117566,-2,-1,7,1,-7,-2,0,-3
399243117566,-1,4,19,-5,-4,-4,-3,-1
399243124990,-3,-14,-17,-14,-2,-4,-5,-1
399243124990,-1,4,7,9,0,-5,-2,-4
399243140553,-1,4,14,25,-7,-5,-2,-4
399243140553,4,-6,-1,-14,-5,2,0,-1
399243148327,-1,5,16,8,-3,-5,-5,2
399243148327,-1,-8,-13,-19,6,5,6,-1
399243163107,-1,-7,-15,-12,-3,1,0,-2
399243163107,3,3,9,6,-2,-4,-1,0
399243164102,-1,1,12,7,-3,-1,-3,0
399243164102,-3,-6,-19,-4,2,-1,-2,-2
399243177490,0,-1,2,-2,-11,-6,-5,-3
399243177490,3,5,34,5,10,8,5,5
399243186079,-6,-16,-82,-25,5,4,11,-3
399243186079,-2,1,-4,43,-7,-1,-1,3
399243200672,2,-3,3,-20,1,1,-1,0
399243200672,-3,-5,-6,1,-7,-7,-5,-4
399243201482,4,2,11,-7,0,1,-1,3
399243201482,0,-4,-1,-12,2,4,3,1
399243223328,-3,-4,-14,3,-2,-2,1,-3
399243223328,-2,-5,-11,0,-1,-1,-1,-1
399243223918,-2,15,30,3,-8,3,-2,-3
399243223918,2,0,-9,3,15,0,-6,-5
399243239608,-4,-3,3,-5,0,2,1,2
399243239608,2,-2,3,-13,3,0,3,3
399243245773,-4,-16,27,-9,-8,-3,-7,-2
399243245773,-4,-2,-50,33,-7,-7,-3,-3
399243260746,3,-1,3,-17,4,3,-3,1
399243260746,-1,-1,-2,0,-8,-9,-3,-4
399243261355,2,6,13,-6,2,-2,-2,2
399243261355,1,-3,15,-18,0,2,0,0
399243277152,-2,-8,-3,13,1,-4,-2,-3
399243277152,-3,1,-21,-4,-3,1,1,1
399243282579,4,5,12,-26,3,-2,-5,0
399243282579,-13,-8,-7,32,-14,-11,-16,-20
399243306499,-2,9,45,22,-1,-8,-2,-2
399243306499,-2,-8,-5,-17,9,18,18,7
399243307080,-2,3,-1,17,3,4,3,-2
399243307080,2,-7,8,-30,-5,-4,0,-1
399243320164,-1,-4,-5,-4,-4,-6,-5,-2
399243320164,-3,1,10,10,-4,-9,-11,-2
399243328168,3,0,10,16,5,1,0,3
399243328168,5,6,-19,-15,1,3,5,8
399243334947,-3,-3,-3,5,-3,1,-1,-2
399243334947,2,-8,-23,-11,1,-2,0,-1
399243358948,-1,-3,-3,12,-3,-2,1,0
399243358948,0,2,8,-6,0,0,1,2
399243360571,5,2,30,-45,7,9,4,3
399243360571,-16,-22,-97,-1,-12,-11,-10,-13
399243373343,1,16,45,22,-1,-2,1,-3
399243373343,1,-4,24,-19,1,8,9,4
399243379955,1,-4,-15,5,-5,0,2,1
399243379955,2,4,-1,-16,7,7,-2,0
399243388345,-4,4,42,42,-2,-6,-7,-4
399243388345,2,-9,-12,-24,1,-1,4,4
399243394897,0,-7,-17,-4,-3,-1,-1,-2
399243394897,1,9,18,4,3,-3,-10,-1
399243402636,-3,-5,-29,-13,-10,-5,4,-3
399243402636,2,1,13,9,8,4,-2,0
399243433807,-4,-6,-17,5,-5,-6,-3,-5
399243433807,1,4,15,14,-5,-5,-5,0
399243434569,3,-5,-18,-17,7,2,5,5
399243434569,-1,11,46,10,1,0,-1,-2
399243448840,-4,-10,-14,-6,-2,0,0,-3
399243448840,0,0,-21,-4,-2,-2,0,-1
399243449588,-2,-2,15,1,-8,-10,-6,-1
399243449588,-1,-18,-26,-20,-1,8,5,1
399243463305,-2,6,17,17,2,-6,-4,0
399243463305,0,2,4,-13,-3,5,5,0
399243463887,-6,-3,7,9,-19,-10,-8,-9
399243463887,1,3,-25,9,17,5,0,4
399243480546,-1,-9,-41,-22,-3,-10,-9,-2
399243480546,-3,-5,-1,-3,-4,8,11,1
399243485774,2,2,5,1,1,1,0,2
399243485774,-2,-1,-5,0,-9,-7,-3,-3
399243500087,1,-8,-3,1,5,8,-2,0
399243500087,0,0,15,9,-1,-8,5,-1
399243508109,2,6,-1,-7,3,0,0,1
399243508109,-1,4,7,0,-5,1,0,0
399243523240,1,0,-22,-11,3,1,-3,0
399243523240,1,1,22,15,-2,-3,-4,2
399243523828,-1,4,-2,-3,7,6,-2,0
399243523828,-3,-4,-29,-12,-6,-5,-3,-1
399243537617,0,2,11,7,-9,-2,2,-3
399243537617,1,4,0,-1,0,-2,0,1
399243553800,2,4,-21,-14,2,2,2,1
399243553800,-5,-2,25,1,-12,-7,-5,-3
399243560001,4,1,10,15,18,8,2,3
399243560001,3,4,-23,0,9,2,-1,0
399243568148,1,9,22,3,-1,-1,-1,3
399243568148,2,-12,-15,3,-4,-6,1,-4
399243583272,-4,-12,-18,-4,-4,8,9,1
399243583272,0,-4,24,4,3,2,1,2
399243583849,-2,-22,-44,-18,3,-3,-6,-4
399243583849,2,-14,4,-9,1,-1,3,0
399243597390,3,-14,28,13,4,1,0,-1
399243597390,2,-12,6,11,0,0,-2,-1
399243605818,-1,-18,-10,1,-2,0,3,-3
399243605818,-2,-15,4,-3,7,-1,-3,-3
399243619887,1,-20,10,9,-1,-2,-1,-4
399243619887,-2,-26,-8,-9,-7,-4,-4,-7
399243635737,-1,-15,-3,-2,4,-1,-4,-1
399243635737,-3,-10,-1,6,1,2,1,-1
399243659513,-1,-15,-5,-5,5,-2,0,-1
399243659513,-6,-22,-5,-24,-17,-10,-10,-11
399243660323,0,-13,5,12,15,4,0,1
399243660323,-5,-10,-35,-5,-4,-4,-2,-5
399243661930,-1,1,0,-7,-7,-1,2,-2
399243661930,0,-11,37,28,0,-3,-2,-1
399243665678,-4,-7,-6,-40,-10,-4,0,-8
399243665678,0,1,16,25,4,0,-2,3
399243679952,-3,2,21,7,-4,-8,-7,-7
399243679952,-1,9,-3,-3,0,0,3,0
399243688114,-1,-13,7,4,-5,-8,-10,-2
399243688114,-2,4,-3,-16,0,2,-1,-2
399243703077,-2,-5,-2,1,-4,5,19,5
399243703077,0,11,2,5,2,2,-5,-1
399243703866,-3,2,-6,1,-3,0,1,-3
399243703866,0,-2,-12,-2,-1,-3,-4,-1
399243717594,-1,4,2,7,0,-5,-7,-2
399243717594,0,7,-8,-19,-2,-2,0,0
399243725727,-1,14,-1,25,5,3,1,2
399243725727,0,1,-24,0,-5,-5,-3,0
399243739919,-3,-2,4,-9,5,3,-2,-1
399243739919,-2,2,-4,-25,2,4,1,-1
399243755712,-1,12,19,11,0,5,3,2
399243755712,-2,9,19,5,-1,-2,-2,0
399243763075,1,0,-14,-10,-4,1,2,-1
399243763075,-2,-1,-21,-12,-4,-10,-8,-2
399243763877,3,14,2,-2,-1,6,0,-1
399243763877,-3,9,19,10,2,0,0,0
399243777523,-4,3,-14,1,-6,-8,-8,-4
399243777523,0,-1,14,3,-3,2,4,1
399243785752,-2,-3,-18,-5,-5,-4,0,0
399243785752,-1,10,19,-3,-1,-3,-12,-1
399243799959,0,11,-5,0,-3,2,0,-1
399243799959,-4,1,-9,8,0,-5,-3,-1
399243808248,4,-1,10,8,3,-1,-1,1
399243808248,-6,-1,23,-13,-4,0,0,-5
399243831260,1,5,-6,6,-4,-5,-2,3
399243831260,0,2,20,-19,14,10,4,3
399243832301,-1,-10,-8,23,-3,-4,-1,-2
399243832301,3,2,2,-10,-4,-4,3,1
399243837581,0,-4,-18,-21,-3,1,-1,2
399243837581,-6,-1,25,41,-1,-2,1,-3
399243845701,-1,1,-2,-6,-4,-6,-9,-1
399243845701,1,-5,-22,5,3,4,7,1
399243860022,-2,-11,7,-6,-6,-3,-3,-4
399243860022,2,1,-25,-12,-1,0,-1,-1
399243868144,-2,-3,-14,-3,-5,-2,1,-4
399243868144,-3,-1,10,6,-2,-3,-2,2
399243883231,-1,-1,-16,-3,-1,-4,-8,-4
399243883231,-2,-6,-9,4,-3,-2,-3,-4
399243883869,-2,-6,-23,-18,0,0,13,0
399243883869,0,-1,-3,-6,-2,3,0,-3
399243906033,0,-1,18,14,2,-3,-4,-1
399243906033,3,-1,3,-8,-1,-3,0,3
399243906941,-4,-5,36,-4,-3,0,-1,-3
399243906941,2,-13,-26,-28,5,6,6,3
399243920029,-2,3,3,13,-1,-2,-3,-2
399243920029,3,-5,2,8,0,3,8,4
399243928129,-2,16,5,1,4,2,-1,-1
399243928129,-2,-12,-28,3,-7,-7,-8,-6
399243943110,-1,-4,-62,-13,2,1,0,0
399243943110,-2,-1,13,3,-1,0,-2,-2
399243943976,-2,-5,-11,-15,-1,-3,-2,1
399243943976,-1,-1,16,-14,-5,0,-2,-4
399243957496,-1,0,17,10,0,1,2,-1
399243957496,-2,-3,-26,-12,-4,-5,-4,0
399243965662,-1,-5,-4,8,6,1,0,-3
399243965662,-3,4,19,15,4,-5,-5,-4
399243988877,-3,-5,-1,-6,1,2,-1,0
399243988877,-6,-2,-11,-10,-14,-13,-12,-14
399243989533,1,-3,4,-6,-8,1,-4,-2
399243989533,-2,-3,2,0,2,-2,-4,-6
399244011425,5,3,37,-3,4,3,0,1
399244011425,-7,-15,12,10,-3,-2,-1,0
399244012121,-1,-1,-50,-1,-4,-5,-3,-1
399244012121,1,3,-1,4,-1,1,2,0
399244017587,-1,1,-4,-18,-2,-2,-1,-2
399244017587,-1,7,17,11,2,2,1,-1
399244025643,-1,5,-5,-20,-2,0,0,2
399244025643,1,6,16,19,1,1,1,2
399244040051,-3,-2,1,13,3,-5,-2,-3
399244040051,2,4,-4,-5,-1,2,5,1
399244048276,-1,-7,-15,-13,5,4,-2,0
399244048276,-1,-2,-3,5,-1,3,2,1
399244063193,-3,0,4,-1,-1,-2,-1,-2
399244063193,0,-4,-19,-2,-2,-2,-1,0
399244063906,-2,-1,8,-4,-4,-2,0,-2
399244063906,0,2,-14,-11,0,0,3,2
399244077545,0,-8,0,-6,-1,1,2,-1
399244077545,1,8,37,24,7,3,2,2
399244085655,-3,-8,-20,-6,-6,-4,-4,-4
399244085655,1,10,-5,-3,-2,-2,0,-2
399244108912,-3,-11,-12,-2,1,2,3,0
399244108912,2,4,-27,-13,2,2,-3,-1
399244109567,-1,7,39,8,-1,-3,0,-3
399244109567,-3,-4,-6,-2,0,1,1,-2
399244123293,1,-6,14,-6,-5,-2,-1,1
399244123293,-2,-4,-16,-13,-3,-1,-1,-2
399244123885,1,0,-2,9,4,0,-1,-2
399244123885,-2,-3,11,13,-4,-2,-3,1
399244139088,-1,8,-1,1,5,1,-3,-3
399244139088,-1,-1,7,16,0,-4,-6,-2
399244145784,-1,-5,5,-10,-3,1,0,-1
399244145784,-1,-2,-3,-1,-1,-2,-2,-2
399244160079,-2,-11,-4,4,-4,1,2,0
399244160079,-3,2,-6,-4,1,-1,-2,-2
399244168303,-1,-9,1,7,-1,-3,-3,0
399244168303,1,5,-3,-4,0,0,-1,0
399244183230,1,-4,-3,1,-5,-2,-1,0
399244183230,2,0,-26,6,-5,1,2,2
399244183842,-3,3,44,12,3,-1,-2,0
399244183842,-1,-13,-3,-8,0,0,1,-1
399244197581,-2,5,-1,1,5,0,1,-1
399244197581,1,-6,-12,-6,-7,-2,-1,-1
399244213133,1,6,0,1,-1,-1,-1,-3
399244213133,1,-7,5,14,4,-1,-2,-2
399244220071,1,-5,-5,0,0,-3,-1,1
399244220071,-3,0,12,-14,-5,-1,0,-1
399244228083,1,-13,-21,1,2,0,-1,0
399244228083,0,13,23,-3,-1,-2,1,1
399244242416,-3,-21,-15,-6,0,0,2,-2
399244242416,-1,-5,4,1,2,0,-1,-3
399244250725,1,-1,1,3,-1,0,0,1
399244250725,-1,-6,-3,-7,-2,-1,1,-2
399244257488,-1,4,9,16,0,0,-3,0
399244257488,0,-9,-13,-5,1,-1,0,1
399244265092,0,7,-3,0,-4,-3,0,0
399244265092,-2,-14,3,-1,1,0,-1,-1
399244279914,-1,10,0,-7,-7,-3,-2,-3
399244279914,0,-9,-1,-7,2,0,1,-1
399244288383,-1,4,-14,-2,0,1,1,0
399244288383,-2,-5,-1,2,0,-2,-1,-1
399244302461,4,5,-10,-3,-3,-1,-1,0
399244302461,-3,-4,-2,-5,-5,-1,0,0
399244310816,-3,2,-2,3,-3,-3,-1,0
399244310816,-3,-2,-6,-6,0,2,0,1
399244317627,-1,8,10,-1,-1,0,-1,-4
399244317627,2,12,1,3,1,-1,-1,0
399244324983,-7,3,-24,-12,-2,-2,-2,-4
399244324983,0,-5,3,-5,-1,-2,-1,-2
399244340129,-2,-11,2,-2,1,1,0,1
399244340129,1,7,19,10,-1,0,-1,-2
399244348162,1,3,-33,-5,-3,0,-2,-2
399244348162,-1,19,35,5,0,1,-3,0
399244362652,-1,-3,-31,-10,-1,-3,-1,-2
399244362652,-2,-1,4,-3,0,-1,1,0
399244370645,1,-5,-2,0,-2,1,-1,-1
399244370645,0,-5,-16,-5,-3,-3,0,-2
399244377544,-1,0,25,5,3,0,-1,1
399244377544,-1,-7,-21,-5,2,0,-2,0
399244385057,0,3,27,2,0,-1,1,0
399244385057,0,-7,-22,0,-1,-4,-2,-2
399244400085,1,0,15,3,-1,-1,-1,0
399244400085,0,1,0,5,4,2,0,0
399244408291,1,-11,7,-1,-2,0,-1,1
399244408291,-2,-4,-17,-11,0,1,0,-2
399244422400,-1,1,12,10,-4,-4,-3,-2
399244422400,-3,-12,15,-19,-3,-3,-2,-4
399244430787,-1,-3,-1,30,7,-1,-2,0
399244430787,0,-7,-4,-3,-6,-1,0,0
399244445596,-3,7,-12,-13,-5,0,-1,1
399244445596,-3,-16,-16,3,-2,-1,-4,-3
399244446526,-2,-9,-1,-10,0,0,-2,-1
399244446526,1,-7,-10,-1,0,0,-1,-1
399244460058,2,0,13,4,0,2,0,2
399244460058,-1,-5,-4,-5,-3,-3,-1,0
399244468284,0,-2,2,-6,-2,0,-1,-3
399244468284,-2,5,20,1,0,-1,0,0
399244482384,0,-16,-27,-2,-2,-2,0,-1
399244482384,0,7,15,8,0,-1,0,-3
399244490737,0,-9,0,2,-3,-2,0,2
399244490737,-2,16,2,-9,-1,-2,-2,1
399244505622,-3,-11,-1,-6,-2,0,1,0
399244505622,-1,9,8,-2,-2,-1,-2,0
399244506370,-2,15,-4,5,0,-1,0,-3
399244506370,0,1,-11,-7,-1,1,2,-2
399244520077,-4,-19,-5,-2,1,1,1,-2
399244520077,-1,2,11,5,-1,-2,-2,-1
399244528825,-3,10,0,-12,-3,-4,-1,-2
399244528825,-2,-12,-11,1,-2,-3,-3,-1
399244542564,1,7,0,-4,-3,-2,-1,-1
399244542564,-1,-3,-14,0,-3,1,0,0
399244551395,1,-13,1,8,5,0,1,1
399244551395,1,-14,-14,-1,-3,-3,-1,-2
399244565760,-3,21,6,-13,-3,-3,-4,-2
399244565760,-1,-3,-3,-4,-3,-1,-1,1
399244572557,4,18,19,-7,-4,0,3,3
399244572557,-1,28,-3,1,2,-1,-9,-9
399244579873,-2,-5,8,12,4,1,-1,1
399244579873,-2,-6,-6,0,3,1,0,-2
399244588907,-3,4,7,-1,-1,-1,-3,0
399244588907,-1,-20,11,7,-2,-2,1,0
399244602362,0,9,-54,-4,-4,-2,-1,0
399244602362,-1,6,8,1,2,0,-1,-1
399244611408,-2,-7,1,-18,-8,-1,-2,-2
399244611408,0,-14,1,18,12,5,3,3
399244625084,1,7,14,-2,-3,-3,-2,-1
399244625084,-1,13,9,10,0,-2,1,0
399244633930,-1,-4,-6,-5,-3,-1,-2,-2
399244633930,0,-13,-38,-7,-5,-1,-2,1
399244639865,1,18,29,0,4,2,0,-1
399244639865,-4,-6,-21,-16,-2,-2,0,-2
399244648859,-3,16,45,23,-2,-3,-4,-4
399244648859,-1,3,-26,-3,-2,-2,-1,1
399244662565,-1,-9,6,0,1,-1,0,-1
399244662565,1,-11,-21,-17,-2,-1,0,0
399244671417,-3,-4,21,-1,1,1,0,0
399244671417,-1,1,-13,-5,-3,-2,-2,3
399244685717,2,0,2,8,1,-1,1,-1
399244685717,-2,-16,-2,-5,-1,-1,-4,-1
399244692567,1,22,9,-6,-2,-1,-2,-4
399244692567,-2,5,-14,1,-3,-5,-1,-1
399244699974,0,-12,-4,-6,3,0,-1,-1
399244699974,1,1,9,8,1,-1,-1,0
399244708914,-7,-10,-41,-5,1,-3,-3,-3
399244708914,-2,1,21,-4,-5,1,0,-2
399244722505,0,-7,-15,-6,-3,-2,-1,-1
399244722505,2,11,0,11,-4,-1,-1,-1
399244731375,-1,-16,-6,-14,-2,0,1,1
399244731375,1,6,23,1,4,-2,-1,0
399244745753,-3,-13,-29,-2,-5,-1,-2,-1
399244745753,0,-6,0,5,6,1,0,0
399244752549,-5,-21,-27,-13,-8,-5,-1,-2
399244752549,-1,4,11,0,-6,-1,2,0
399244759955,2,0,13,-15,8,3,-2,-3
